117,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
118,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
119,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
120,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
121,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
122,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
123,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
124,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
125,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
126,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
127,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
128,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
129,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
130,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
131,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
132,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
133,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
134,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
135,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
136,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
137,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
138,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
139,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
140,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
141,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.93,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
142,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
143,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
144,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
145,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
146,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
147,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
148,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
149,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
150,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
151,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.94,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
152,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
153,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
154,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
155,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
156,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
157,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
158,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
159,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
160,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
161,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.95,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
162,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
163,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
164,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
165,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
166,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
167,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
168,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
169,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
170,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
171,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.96,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
172,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
173,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
174,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
175,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
176,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
177,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
178,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
179,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
180,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
181,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.97,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
182,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
183,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
184,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
185,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
186,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
187,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
188,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
189,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
190,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
191,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.98,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
192,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.01,limit,10,0.10,QQQ,2005-01-01,2016-01-01
193,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.02,limit,10,0.10,QQQ,2005-01-01,2016-01-01
194,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.03,limit,10,0.10,QQQ,2005-01-01,2016-01-01
195,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.04,limit,10,0.10,QQQ,2005-01-01,2016-01-01
196,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.05,limit,10,0.10,QQQ,2005-01-01,2016-01-01
197,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.06,limit,10,0.10,QQQ,2005-01-01,2016-01-01
198,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.07,limit,10,0.10,QQQ,2005-01-01,2016-01-01
199,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.08,limit,10,0.10,QQQ,2005-01-01,2016-01-01
200,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.09,limit,10,0.10,QQQ,2005-01-01,2016-01-01
201,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.99,1.10,limit,10,0.10,QQQ,2005-01-01,2016-01-01
202,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.01,limit,10,0.15,QQQ,2005-01-01,2016-01-01
203,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.02,limit,10,0.15,QQQ,2005-01-01,2016-01-01
204,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.03,limit,10,0.15,QQQ,2005-01-01,2016-01-01
205,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.04,limit,10,0.15,QQQ,2005-01-01,2016-01-01
206,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.05,limit,10,0.15,QQQ,2005-01-01,2016-01-01
207,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.06,limit,10,0.15,QQQ,2005-01-01,2016-01-01
208,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.07,limit,10,0.15,QQQ,2005-01-01,2016-01-01
209,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.08,limit,10,0.15,QQQ,2005-01-01,2016-01-01
210,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.09,limit,10,0.15,QQQ,2005-01-01,2016-01-01
211,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.90,1.10,limit,10,0.15,QQQ,2005-01-01,2016-01-01
212,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.01,limit,10,0.15,QQQ,2005-01-01,2016-01-01
213,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.02,limit,10,0.15,QQQ,2005-01-01,2016-01-01
214,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.03,limit,10,0.15,QQQ,2005-01-01,2016-01-01
215,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.04,limit,10,0.15,QQQ,2005-01-01,2016-01-01
216,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.05,limit,10,0.15,QQQ,2005-01-01,2016-01-01
217,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.06,limit,10,0.15,QQQ,2005-01-01,2016-01-01
218,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.07,limit,10,0.15,QQQ,2005-01-01,2016-01-01
219,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.08,limit,10,0.15,QQQ,2005-01-01,2016-01-01
220,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.09,limit,10,0.15,QQQ,2005-01-01,2016-01-01
221,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.91,1.10,limit,10,0.15,QQQ,2005-01-01,2016-01-01
222,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.01,limit,10,0.15,QQQ,2005-01-01,2016-01-01
223,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.02,limit,10,0.15,QQQ,2005-01-01,2016-01-01
224,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.03,limit,10,0.15,QQQ,2005-01-01,2016-01-01
225,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.04,limit,10,0.15,QQQ,2005-01-01,2016-01-01
226,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.05,limit,10,0.15,QQQ,2005-01-01,2016-01-01
227,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.06,limit,10,0.15,QQQ,2005-01-01,2016-01-01
228,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.07,limit,10,0.15,QQQ,2005-01-01,2016-01-01
229,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.08,limit,10,0.15,QQQ,2005-01-01,2016-01-01
230,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.09,limit,10,0.15,QQQ,2005-01-01,2016-01-01
231,limit buy offset down; limit sell offset up,Set a limit buy at current price * buy offset; when that purchase is made; set a limit sell at purchase price * sell offset. The purchase order expires after the specified duration of trading days if not fulfilled.,0.92,1.10,limit,10,0.15,QQQ,2005-01-01,2016-01-01
